job_link,job_name,label,company_name,post_time,city_name,country_name,about_company,job_responsibilities,job_requirements,Seniority level,Employment type,Job function,Industries,num_applicant
https://eg.linkedin.com/jobs/view/etic-oracle-technical-consultant-associate-egypt-at-pwc-3677049558?refId=7EsOGpGgUohI6282%2F8wI2Q%3D%3D&trackingId=3WD3Z4ZX9WM0RJ4NyNuqJg%3D%3D&position=8&pageNum=18&trk=public_jobs_jserp-result_search-card,"ETIC, Oracle Technical Consultant - Associate (Egypt)",data science,PwC,5 months ago,"Cairo, Cairo",Egypt,Line of Service,"Supporting the developing the Technical Solution Design for the technical solution underpinning the functional configuration, including integration and data migrationSupporting the development of the Technical Integration Strategy for the products being deployed and any upstream or downstream systemsSupporting the development of the Data Migration strategy for all data being loaded into or provisioned from the Oracle productsSupporting the development of the Detailed Technical design, including SaaS tenants, integration and data migration tools, connectivity, security and IDAM.","Experience in working with enterprise/ERP class systems OR ; University Graduate with relevant qualifications in related fields such as Computer Science or Cloud Computing ; Open minded seeking for innovative solutions ; Self-Starter Attitude ; Understanding of Integration technologies such as Oracle Integration Cloud (OIC) ; Experience of or understanding in using enterprise data migration and ETL tools such as Informatica and Mulesoft ; Understanding of technical infrastructure concepts and technology such as networking, storage, data replication etc. ; Ability to work independently, and as part of a team ; Commitment to personal development in relevant skills ; Strong troubleshooting and problem solving skills ; Strong written, oral and presentation skills ; Relationship building skills ; University Degree ; Seniority levelAssociate ; Employment typeFull-time ; Job functionInformation Technology ; IndustriesProfessional Services",Associate,Full-time,Information Technology,Professional Services,
https://eg.linkedin.com/jobs/view/lead-machine-learning-engineer-bangkok-based-relocation-provided-at-agoda-3792009771?refId=7EsOGpGgUohI6282%2F8wI2Q%3D%3D&trackingId=hKy727pLJCGNbfhaNwQEWg%3D%3D&position=10&pageNum=18&trk=public_jobs_jserp-result_search-card,"Lead Machine Learning Engineer (Bangkok based, relocation provided)",data science,Agoda,2 days ago,"Cairo, Cairo",Egypt,About Agoda,"Lead the team technically in improving scalability, stability, accuracy, speed and efficiency of our existing ML systems and processes.Build, administer and scale ML processing pipelines.Be comfortable navigating the following technology stack: Python3, Pyspark, scripting (Bash/Python), Hadoop, SQL, S3 etc.Should be able to understand internals of ML models such as Random Forest, CNN, Regression models, etcDesign, build, test and deploy new libraries, frameworks or full systems for our core systems while keeping to the highest standards of testing and code quality.Work with experienced engineers and product owners to identify and build tools to automate many large-scale data management / analysis tasks.We believe in end-to-end ownership; this role will involve taking ML models to production at a scale.","Bachelor’s degree in computer science /information systems/engineering/related field ; 8+ years of experience in software engineering with a minimum of 4+ years in ML ; Good experience in Pyspark ; Expert level understanding of Python with design patterns and object-oriented programming. ; Experience debugging and reasoning about production issues is desirable. ; A good understanding of data architecture principles preferred. ; Any other experience with Big Data technologies / tools ; SQL experience ; Analytical problem-solving capabilities & experience. ; Systems administration skills in Linux ; A strong engineering driven mindset will be required to succeed in this role. ; Good understanding of Hadoop ecosystems ; Experience working with Open-source products ; Experience with Scala development ; Working in an agile environment using test driven methodologies ; Seniority levelMid-Senior level ; Employment typeFull-time ; Job functionEngineering and Information Technology ; IndustriesTechnology, Information and Internet",Mid-Senior level,Full-time,Engineering and Information Technology,"Technology, Information and Internet",
https://eg.linkedin.com/jobs/view/analyst-senior-analyst-supply-analytics-bangkok-based-relocation-provided-at-agoda-3750894338?refId=7EsOGpGgUohI6282%2F8wI2Q%3D%3D&trackingId=vbhTlwc6yVlsJJMc6ZrwXg%3D%3D&position=11&pageNum=18&trk=public_jobs_jserp-result_search-card,"Analyst/Senior Analyst (Supply Analytics, Bangkok-based, Relocation provided)",data science,Agoda,1 week ago,"Cairo, Cairo",Egypt,About Agoda,"Translate internal briefs into analytical projects (to include refining the initial brief and asking the ‘right questions’, working through potential hypotheses and storyboarding the output)Use and analyze data from multiple large-scale data warehouses and present statistically strong analysis to a wide range of business stakeholdersProactively identify opportunities for growth within supply and the wider businessDrive new analytical initiatives and projects aimed at improving organizational efficiency and shaping Agoda supplyIdentify, support, and lead projects aimed at scaling up the way the Supply organization leverages on data, insights, and intelligenceAutomate manual operational processes and present back on time savings gained through modernization of business operations","At least 3-5+ years of experience working as an Analyst with experience in analytics/data science/insights/strategy/BI ; Advanced working knowledge and hands-on experience in SQL ; Strong knowledge and hands-on experience in data visualization tools such as Tableau (preferably) ; Expert domain of data analysis and data visualization tools and software such as Excel, Python (or R) ; Bachelor’s degree ideally in a business or quantitative subject (e.g. computer science, mathematics, engineering, science, economics or finance) ; A good understanding of statistical modelling knowledge or any machine learning technique knowledge (such as hypothesis testing, regression, logistic regression, random forest, etc.) ; Good stakeholder management experience. Comfortable presenting to senior leadership and C-suite ; Experience in conducting A/B testing experimentation ; Strong experience in finding data insights and provide business recommendation to the business ; A hacker’s mindset – the ability to build simple but clever and elegant solutions to new problems within significant resource, operational and time constraints through deep understanding of the business, creative problem solving, and a wide range of expertise in data, analytics, automation, programming, and prototyping ; Excellent communicator with superior written, verbal, presentation and interpersonal communication skills ; Data driven in both decision making and performance measurement ; Extreme comfort in ambiguous, fast-paced environment ; Ability to multi-task, prioritize and coordinate resources ; MBA or Masters in a quantitative subject (e.g. computer science, mathematics, engineering, science, economics or finance) ; Program management certifications (e.g. PMI, PRINCE2) to compliment your program management experience ; Asian market experience ; Travel industry / e-commerce / tech / consulting experience ; Seniority levelMid-Senior level ; Employment typeFull-time ; Job functionManagement and Manufacturing ; IndustriesTechnology, Information and Internet",Mid-Senior level,Full-time,Management and Manufacturing,"Technology, Information and Internet",55 applicants
https://eg.linkedin.com/jobs/view/analyst-senior-analyst-supply-analytics-bangkok-based-relocation-provided-at-agoda-3750891568?refId=7EsOGpGgUohI6282%2F8wI2Q%3D%3D&trackingId=zyGA%2Fysgec%2FfhKXyOhaVNQ%3D%3D&position=13&pageNum=18&trk=public_jobs_jserp-result_search-card,"Analyst/Senior Analyst (Supply Analytics, Bangkok-based, Relocation provided)",data science,Agoda,1 week ago,"Giza, Al Jizah",Egypt,About Agoda,"Translate internal briefs into analytical projects (to include refining the initial brief and asking the ‘right questions’, working through potential hypotheses and storyboarding the output)Use and analyze data from multiple large-scale data warehouses and present statistically strong analysis to a wide range of business stakeholdersProactively identify opportunities for growth within supply and the wider businessDrive new analytical initiatives and projects aimed at improving organizational efficiency and shaping Agoda supplyIdentify, support, and lead projects aimed at scaling up the way the Supply organization leverages on data, insights, and intelligenceAutomate manual operational processes and present back on time savings gained through modernization of business operations","At least 3-5+ years of experience working as an Analyst with experience in analytics/data science/insights/strategy/BI ; Advanced working knowledge and hands-on experience in SQL ; Strong knowledge and hands-on experience in data visualization tools such as Tableau (preferably) ; Expert domain of data analysis and data visualization tools and software such as Excel, Python (or R) ; Bachelor’s degree ideally in a business or quantitative subject (e.g. computer science, mathematics, engineering, science, economics or finance) ; A good understanding of statistical modelling knowledge or any machine learning technique knowledge (such as hypothesis testing, regression, logistic regression, random forest, etc.) ; Good stakeholder management experience. Comfortable presenting to senior leadership and C-suite ; Experience in conducting A/B testing experimentation ; Strong experience in finding data insights and provide business recommendation to the business ; A hacker’s mindset – the ability to build simple but clever and elegant solutions to new problems within significant resource, operational and time constraints through deep understanding of the business, creative problem solving, and a wide range of expertise in data, analytics, automation, programming, and prototyping ; Excellent communicator with superior written, verbal, presentation and interpersonal communication skills ; Data driven in both decision making and performance measurement ; Extreme comfort in ambiguous, fast-paced environment ; Ability to multi-task, prioritize and coordinate resources ; MBA or Masters in a quantitative subject (e.g. computer science, mathematics, engineering, science, economics or finance) ; Program management certifications (e.g. PMI, PRINCE2) to compliment your program management experience ; Asian market experience ; Travel industry / e-commerce / tech / consulting experience ; Seniority levelMid-Senior level ; Employment typeFull-time ; Job functionManagement and Manufacturing ; IndustriesTechnology, Information and Internet",Mid-Senior level,Full-time,Management and Manufacturing,"Technology, Information and Internet",53 applicants
https://eg.linkedin.com/jobs/view/etic-oracle-erp-functional-senior-associate-at-pwc-middle-east-3565651559?refId=7EsOGpGgUohI6282%2F8wI2Q%3D%3D&trackingId=qNWsOpxLnXcQL3i3qRLB3w%3D%3D&position=14&pageNum=18&trk=public_jobs_jserp-result_search-card,"ETIC, Oracle ERP Functional, Senior Associate",data science,PwC Middle East,10 hours ago,"Cairo, Cairo",Egypt,Line of Service,Seniority levelEntry levelEmployment typeFull-timeJob functionInformation TechnologyIndustriesMedia and Telecommunications,,Entry level,Full-time,Information Technology,Media and Telecommunications,
https://eg.linkedin.com/jobs/view/senior-programming-executive-at-nielseniq-3790731813?refId=7EsOGpGgUohI6282%2F8wI2Q%3D%3D&trackingId=9JxstQsXSek0Iisp0tI1Sw%3D%3D&position=15&pageNum=18&trk=public_jobs_jserp-result_search-card,Senior Programming Executive,data science,NielsenIQ,1 week ago,"Cairo, Cairo",Egypt,Job Description,RemoteFull-time,"Support internal automation and platform development to create greater standardization and efficiency ; Implement new programming tools or changes to existing tools ; Ensure all work follows local and global standards and processes ; Develop standard scripts and templates as needed ; Negotiate timelines for quick turnaround projects ; Track and find the root cause of programming errors and develop and implement action plans ; Learn new platforms and platform updates as available ; Work on new process development and deployment, process improvements, and process changes ; Maintain effective communication with all internal and external team members ; Effective communication skills; ; Able to communicate (written and verbal) in English preferred; ; Strong technical aptitude, background in Computer Science, Management Information Systems, Automation preferred; ; Logical thinker; ; Able to work in a remote team environment; ; High sense of accountability and initiative; ; Continuous learner ▪ Knowledge of Decipher or similar survey programming platforms such as ConfirmIt is an asset; ; Familiar with any of the following: VBA / ASP / .NET / Java / Python / SQL Server / My SQL / etc. ▪ Can work with any of front-end JavaScript: JQuery, Bootstrap, AngularJS, etc ; Seniority levelMid-Senior level ; Employment typeFull-time ; Job functionAdministrative ; IndustriesMarket Research",Mid-Senior level,Full-time,Administrative,Market Research,
https://eg.linkedin.com/jobs/view/etic-azure-data-engineer-senior-associate-at-pwc-middle-east-3733360109?refId=7EsOGpGgUohI6282%2F8wI2Q%3D%3D&trackingId=b%2B4L9u88c7hhX8rOLsdnDw%3D%3D&position=16&pageNum=18&trk=public_jobs_jserp-result_search-card,"ETIC, Azure Data Engineer, Senior Associate",data science,PwC Middle East,2 weeks ago,"Cairo, Cairo",Egypt,Line of Service,"You’ll have 4+ years of hands-on experience of data analytics solutions on cloud platformsYou’ll be well versed in data architecture approaches to ingest, model and serve data from various sources including structured and unstructured data sourcesIn addition, you should also be comfortable in implementing the right solution, whether that is ELT or ETLDelivery of solutions through the full lifecycle of a enterprise data platform implementation, including data warehouses, Big Data, MDM and DQM / data profilingExperience of design and implementation of Information Strategy, Information Architecture and Governance projects to ensure the security, integrity, and availability of information with appropriate technical documentation and QA activitiesModern data lakes and data warehouse solutions.The ability to design and implement data models from concept through to reality, which could include slowly changing dimensions or single customer viewsExperience in infrastructure elements of a cloud platform including the setup and implementation of DevOps, networking and security elementsHaving experience within at least one business area function (e.g marketing, sales, finance, workforce, procurement etc.)Experience in adapting your communication style to help translate complex technical information to audiences unfamiliar with the technologies","Foundational understanding of Data & Analytics Architectures, definition of KPIs / metrics and insight requirements ; You should have experienced delivery knowledge in at least one of the following vendors: SAP Business Analytics, Oracle, Cognos, Informatica, IICS, SSIS, Datastage, Talend, data warehouse and data management vendors ; Proficient in SQL and performance tuning of queries, ensuring solutions are both scalable and maintainable ; Practical knowledge of core data modelling, manipulation and visualisation skills- for example using tools such as Excel, Alteryx, PowerBI/Tableau/Qlik ; Experience in shaping and planning projects through either Waterfall or Agile methodologies ; Experience using Agile project management tools (DevOps, Trello, JIRA, Kanbanchi etc) ; Translating business requirements into technical specifications, helping to understand and create solutions to our clients’ key challenges ; Participating in end-to-end planning, coordination and oversight of the project lifecycle including resourcing, scoping, architecting and delivery ; Developing client relationships including with C-level staff, Heads of Data and Analytics, IT and Data Architects and other business stakeholders during the lifecycle of a project ; Collaborating with our wider D&A teams across the firm, whether that be locally or working with our alternative delivery teams (onshore and offshore) ; Taking an active role in coaching and developing skills for more junior team members ; Man interface with client relationships including with C-level staff, Heads of Data and Analytics, IT and Data Architects and other business stakeholders during the lifecycle of a project. ; Microsoft Azure Data Engineering certification is needed ; Microsoft Azure Fundamentals certification is a plus ; Seniority levelAssociate ; Employment typeFull-time ; Job functionInformation Technology ; IndustriesMedia and Telecommunications",Associate,Full-time,Information Technology,Media and Telecommunications,36 applicants
https://eg.linkedin.com/jobs/view/lead-data-scientist-bangkok-based-relocation-provided-at-agoda-3751172778?refId=7EsOGpGgUohI6282%2F8wI2Q%3D%3D&trackingId=%2F4yClYW1srs1Vsll3s%2FVZQ%3D%3D&position=18&pageNum=18&trk=public_jobs_jserp-result_search-card,"Lead Data Scientist (Bangkok based, relocation provided)",data science,Agoda,1 week ago,"Alexandria, Alexandria",Egypt,About Agoda,"Design, code, experiment and implement models and algorithms to maximize customer experience, supply side value, business outcomes, and infrastructure readinessMine a big data of hundreds of millions of customers and more than 600M daily user generated events, supplier and pricing data, and discover actionable insights to drive improvements and innovationWork with developers and a variety of business owners to deliver daily results with the best qualityResearch discover and harness new ideas that can make a difference","4+ years hands-on data science experience ; Excellent understanding of AI/ML/DL and Statistics, as well as coding proficiency using related open source libraries and frameworks ; Significant proficiency in SQL and languages like Python, PySpark and/or Scala ; Can lead, work independently as well as play a key role in a team ; Good communication and interpersonal skills for working in a multicultural work environment ; PhD or MSc in Computer Science / Operations Research / Statistics or other quantitative fields ; Experience in NLP, image processing and/or recommendation systems ; Hands on experience in data engineering, working with big data framework like Spark/Hadoop ; Experience in data science for e-commerce and/or OTA ; Seniority levelMid-Senior level ; Employment typeFull-time ; Job functionEngineering and Information Technology ; IndustriesTechnology, Information and Internet",Mid-Senior level,Full-time,Engineering and Information Technology,"Technology, Information and Internet",49 applicants
https://eg.linkedin.com/jobs/view/analyst-senior-analyst-bangkok-based-relocation-provided-at-agoda-3712806625?refId=7EsOGpGgUohI6282%2F8wI2Q%3D%3D&trackingId=lXOTFeBNEYpG3sl5q5Va7g%3D%3D&position=19&pageNum=18&trk=public_jobs_jserp-result_search-card,"Analyst/ Senior Analyst (Bangkok Based, relocation provided)",data science,Agoda,3 days ago,"Cairo, Cairo",Egypt,About Agoda,"Search: Experiment with text ads, bidding, and campaign structures on Google, Bing, Baidu, Naver, and other search engines. Adapt to new product features and roll out changes from successful testsDisplay: Test, analyze, and optimize campaigns on Facebook, Twitter, Instagram, and othersModeling: Analyze the vast amounts of data generated by experiments, develop models we can use for optimization, and build dashboards for account managers","Bachelor’s Degree or higher from top university in a quantitative subject (computer science, mathematics, engineering, statistics or science) ; Ability to communicate fluently in English ; Exposure to one or more data analysis packages or databases, e.g., SAS, R, SPSS, Python, VBA, SQL, Tableau ; Good numerical reasoning skills ; Proficiency in Excel ; Intellectual curiosity and analytical skills ; Experience in digital marketing ; Academic research experience ; Seniority levelAssociate ; Employment typeFull-time ; Job functionBusiness Development and Sales ; IndustriesTechnology, Information and Internet",Associate,Full-time,Business Development and Sales,"Technology, Information and Internet",147 applicants
https://eg.linkedin.com/jobs/view/senior-web-developer-%E2%80%93-back-end-php-at-middle-east-broadcasting-networks-3713712073?refId=7EsOGpGgUohI6282%2F8wI2Q%3D%3D&trackingId=IUGkz86ubJmVI2xVN1RvxQ%3D%3D&position=20&pageNum=18&trk=public_jobs_jserp-result_search-card,Senior Web Developer – Back-End (PHP),data science,Middle East Broadcasting Networks,2 months ago,"Cairo, Cairo",Egypt,Job Announcement,"Lead the web development aspects of our projects, helping to steer the technical strategy for our projects and the company as a wholeWork closely with the software engineering team to transfer outsourced CMS projects to our in-house operationsWork with the editorial and TPM team to define the scope of CMS project transfer and the jobs that the software engineering team would handleSupport the migration from Drupal 8 to Drupal 9Design robust product architecture on the principles of configurability, modularity, security and scalability with a focus on reducing the product development effortsBuild reusable components, templates, code and librariesUpgrade exiting CMS platforms by enhancing existing features, adding new features, in addition to revamping the user interfaceCollaborate with the mobile development team to upgrade existing / build new mobile applications that are highly optimized to handle bulk data processingDesign appropriate platform architecture around protecting user data, and mitigating security risks to guarantee secure, reliable, and robust security policies and transactionsImplement on-site optimizations for search engines. Metatags, markups, Twitter cards, structure data, XML sitemaps and many other tools for full search engine optimization","B.S. or higher degree in Computer Science (or equivalent experience) ; 5+ years professional experience with Drupal 7 or 8 ; Strong skills in Databases, performance and related tools. ; Hands on experience with SQL schema design, SOLID principles, REST API design ; Advanced site-building experience including deep familiarity with Drupal modules such as CTools, Views, and Panels. ; Good understanding of one or more popular front end Javascript languages (Vue, React, Angular etc) ; Through understanding of the Software Development Lifecycle (e.g. Requirements, Design, Development, Testing) and exposure to Agile or iterative SDLCs. ; Experience with Git ; Mastery of web standards, cross-browser compatibility, accessibility and SEO. ; Solid understanding of fundamental web technologies such as HTTP, REST, AJAX and JSON. ; Must be able to work independently and efficiently within a fast-paced, team-oriented environment. ; Ability to work with changing priorities and multiple projects. ; Precision and attention to detail are essential. ; Ability to work with minimal supervision. ; Excellent written and verbal English skills. ; Seniority levelMid-Senior level ; Employment typeFull-time ; Job functionEngineering and Information Technology ; IndustriesBroadcast Media Production and Distribution",Mid-Senior level,Full-time,Engineering and Information Technology,Broadcast Media Production and Distribution,
https://eg.linkedin.com/jobs/view/lead-data-scientist-bangkok-based-relocation-provided-at-agoda-3736669233?refId=7EsOGpGgUohI6282%2F8wI2Q%3D%3D&trackingId=ygYwvnQWt41QrBNEy58UZQ%3D%3D&position=21&pageNum=18&trk=public_jobs_jserp-result_search-card,"Lead Data Scientist (Bangkok based, relocation provided)",data science,Agoda,1 week ago,"Cairo, Cairo",Egypt,About Agoda,"Design, code, experiment and implement models and algorithms to maximize customer experience, supply side value, business outcomes, and infrastructure readinessMine a big data of hundreds of millions of customers and more than 600M daily user generated events, supplier and pricing data, and discover actionable insights to drive improvements and innovationWork with developers and a variety of business owners to deliver daily results with the best qualityResearch discover and harness new ideas that can make a difference","4+ years hands-on data science experience ; Excellent understanding of AI/ML/DL and Statistics, as well as coding proficiency using related open source libraries and frameworks ; Significant proficiency in SQL and languages like Python, PySpark and/or Scala ; Can lead, work independently as well as play a key role in a team ; Good communication and interpersonal skills for working in a multicultural work environment ; PhD or MSc in Computer Science / Operations Research / Statistics or other quantitative fields ; Experience in NLP, image processing and/or recommendation systems ; Hands on experience in data engineering, working with big data framework like Spark/Hadoop ; Experience in data science for e-commerce and/or OTA ; Seniority levelMid-Senior level ; Employment typeFull-time ; Job functionEngineering and Information Technology ; IndustriesTechnology, Information and Internet",Mid-Senior level,Full-time,Engineering and Information Technology,"Technology, Information and Internet",35 applicants
https://eg.linkedin.com/jobs/view/sap-variant-configuration-expert-m-f-d-at-all-for-one-egypt-3761738982?refId=7EsOGpGgUohI6282%2F8wI2Q%3D%3D&trackingId=Vl5pe3HlpIMzpjoYVxcMlQ%3D%3D&position=22&pageNum=18&trk=public_jobs_jserp-result_search-card,SAP Variant Configuration Expert (M/F/D),data science,All for One Egypt,3 weeks ago,Alexandria,Egypt,SAP Variant Configuration Expert,"Contribute to design and implementation of SAP S/4HANA product data solutions for configurable manufacturing products.Support customers in transferring legacy product data to the new SAP S/4HANA product data solution.Support testing of different product variants regarding their integrity with other relevant master data such as Material Master, Classification Data, Bill of Material, Routings.","Successfully completed university studies (Bachelor's degree) in Manufacturing and Production Engineering, Business Informatics, or an equivalent vocational qualification. ; General understanding of product master data and variant management. ; Basic knowledge of SAP ECC or S/4HANA Logistics Master Data and Production Planning modules, ideally complemented by SAP ECC or S/4HANA Variant Configuration skills. ; Ability to analyze and synthesize product data. ; Basic ABAP-Programming skills are a definitive plus. ; Strong ability to communicate and coordinate with different functional stakeholders. ; Excellent problem-solving and analytical skills. ; challenging and varying assignments with world market leaders and hidden champions ; vast opportunities for building, nurturing and honing your skills through regular knowledge exchange with our experts ; autonomy, flexibility in your daily work ; extensive opportunities for growth and professional development supported through our mentoring system and onsite training programs in Germany ; secure role in a friendly, open-minded, and committed team ; attractive salary package; social insurance and private medical insurance. ; 40 hours per week following the Egyptian vacation system, weekend on Friday & Saturday. ; Seniority levelMid-Senior level ; Employment typeFull-time ; Job functionInformation Technology, Sales, and Consulting ; IndustriesIT Services and IT Consulting",Mid-Senior level,Full-time,"Information Technology, Sales, and Consulting",IT Services and IT Consulting,51 applicants
https://eg.linkedin.com/jobs/view/senior-data-analyst-flights-team-bangkok-based-relocation-provided-at-agoda-3750888733?refId=7EsOGpGgUohI6282%2F8wI2Q%3D%3D&trackingId=ySGNDw%2Ba2uyLdrPXckpV9w%3D%3D&position=24&pageNum=18&trk=public_jobs_jserp-result_search-card,"Senior Data Analyst (Flights team, Bangkok-based, Relocation provided)",data science,Agoda,3 weeks ago,"Giza, Al Jizah",Egypt,About Agoda,"Translate internal briefs into analytical projects (to include refining the initial brief and asking the ‘right questions’, working through potential hypotheses and storyboarding the output)Use and analyze data from multiple large-scale data warehouses and present statistically strong analysis to a wide range of business stakeholdersProactively identify opportunities for growth within supply and the wider businessDrive new analytical initiatives and projects aimed at improving organizational efficiency and shaping Agoda supplyIdentify, support, and lead projects aimed at scaling up the way the Supply organization leverages on data, insights, and intelligenceAutomate manual operational processes and present back on time savings gained through modernization of business operations","At least 3-5+ years of experience working as an Analyst with experience in analytics/data science/insights/strategy/BI ; Advanced working knowledge and hands-on experience in SQL ; Strong knowledge and hands-on experience in data visualization tools such as Tableau (preferably) ; Expert domain of data analysis and data visualization tools and software such as Excel, Python (or R) ; Bachelor’s degree ideally in a business or quantitative subject (e.g. computer science, mathematics, engineering, science, economics or finance) ; A good understanding of statistical modelling knowledge or any machine learning technique knowledge (such as hypothesis testing, regression, logistic regression, random forest, etc.) ; Good stakeholder management experience. Comfortable presenting to senior leadership and C-suite ; Experience in conducting A/B testing experimentation ; Strong experience in finding data insights and provide business recommendation to the business ; A hacker’s mindset – the ability to build simple but clever and elegant solutions to new problems within significant resource, operational and time constraints through deep understanding of the business, creative problem solving, and a wide range of expertise in data, analytics, automation, programming, and prototyping ; Excellent communicator with superior written, verbal, presentation and interpersonal communication skills ; Data driven in both decision making and performance measurement ; Extreme comfort in ambiguous, fast-paced environment ; Ability to multi-task, prioritize and coordinate resources ; MBA or Masters in a quantitative subject (e.g. computer science, mathematics, engineering, science, economics or finance) ; Program management certifications (e.g. PMI, PRINCE2) to compliment your program management experience ; Asian market experience ; Travel industry / e-commerce / tech / consulting experience ; Seniority levelMid-Senior level ; Employment typeFull-time ; Job functionInformation Technology ; IndustriesTechnology, Information and Internet",Mid-Senior level,Full-time,Information Technology,"Technology, Information and Internet",36 applicants
https://eg.linkedin.com/jobs/view/senior-full-stack-developer-net-core-angular-at-crossworkers-egypt-3767096919?refId=7EsOGpGgUohI6282%2F8wI2Q%3D%3D&trackingId=XCthGgqWAjSYJstty%2Fn7CQ%3D%3D&position=25&pageNum=18&trk=public_jobs_jserp-result_search-card,Senior Full Stack Developer - (.Net Core & Angular),data science,Crossworkers-Egypt,1 month ago,"New Cairo, Cairo",Egypt,Senior Software developer for International customer,"Deliver the assigned tasks within the due time frame and minimum percentage of defects/bugs, ensuring the needed quality of delivery is attained.Ensure being up to date with the latest needed technologies aiding the Client’s projects needs and delivery.Document all tasks being implemented for easy reference to the development team and Clients.Effectively Communicates with the Team/Client, for an easy flow of information and connection with the team.Manage time in order to utilize 25% - 30% for research and learning and 70% - 75% for technical development.Provides information by collecting, analyzing, and summarizing development and service issues.Follow the NDA & Security Data Protection Guidelines ensuring data is confidential and not disclosed to any third parties.","You are fluent in Arabic and English, both written and spoken. ; Bachelor's in Software Engineering or Computer Science. ; Possess general programming skills and software development fundamentals. ; A minimum of 4 years of experience in related field/needed technology. ; You used to work in an international environment. ; Eager to learn through different resources including self-education. ; You see challenges and not problems and you attack them with creativity, initiative and determination. ; You work independently and are targeted with a high activity level. ; You work well as part of a team and with an ability to deliver even with tough deadlines. ; Experience with IT Offshore/Nearshore/Outsourcing and European/GCC customers/companies is a plus. ; You are outgoing with a strong personal drive, enjoy working independently and are motivated by close collaboration with the management team. ; You have integrity and empathy as well as excellent communication and facilitation competencies are key to succeed in the job. ; Very good experience with .Net frameworks ; Proficient understanding of web markup, including HTML5, CSS3 & Bootstrap. ; Very good experience with Angular 8+ ; Very good experience with Javascript ; Good experience in Microservices ; Experience in UI/UX ; Good knowledge of .Net, should be able to run .NET Project and keep it running. ; You will have a unique opportunity to be part of a growing organization where you will work across borders with highly experienced people, and where we expected you to add your footprint. ; We have built an organisational work-life balance, to be integrated into the way we do business and in a company with a strong technical environment. ; We will set high expectations for you, just as we do for our workplace, the work and ourselves. ; CrossWorkers is one of the best when it comes to a good working environment, work conditions, professionalism and personal development. ; We work with a good scheme of benefits range: ; Competitive salary. ; Bus service. ; Social & Medical insurance. ; Good office environment and Technical equipment. ; Keep up with new technologies through internal and external training. ; We have an open and free Management style based on Scandinavian values and have a reputation for a strong and inspirational Technical environment. ; Competitive salary. ; Bus service. ; Social & Medical insurance. ; Good office environment and Technical equipment. ; Keep up with new technologies through internal and external training. ; We have an open and free Management style based on Scandinavian values and have a reputation for a strong and inspirational Technical environment. ; Seniority levelMid-Senior level ; Employment typeFull-time ; Job functionEngineering and Information Technology ; IndustriesIT Services and IT Consulting",Mid-Senior level,Full-time,Engineering and Information Technology,IT Services and IT Consulting,34 applicants
https://eg.linkedin.com/jobs/view/senior-analyst-bangkok-based-relocation-provided-at-agoda-3764864960?refId=KRX3vDBTf9n7tKsOUxzY5Q%3D%3D&trackingId=ib1eMtGMYntPWXTV3aYBFw%3D%3D&position=2&pageNum=19&trk=public_jobs_jserp-result_search-card,"Senior Analyst (Bangkok-based, Relocation provided)",data science,Agoda,3 weeks ago,"Giza, Al Jizah",Egypt,About Agoda,"Translate internal briefs into analytical projects (to include refining the initial brief and asking the ‘right questions’, working through potential hypotheses and storyboarding the output)Use and analyze data from multiple large-scale data warehouses and present statistically strong analysis to a wide range of business stakeholdersProactively identify opportunities for growth within supply and the wider businessDrive new analytical initiatives and projects aimed at improving organizational efficiency and shaping Agoda supplyIdentify, support, and lead projects aimed at scaling up the way the Supply organization leverages on data, insights, and intelligenceAutomate manual operational processes and present back on time savings gained through modernization of business operations","At least 5 years of experience working as an Analyst with experience in analytics/data science/insights/strategy/BI ; Advanced working knowledge and hands-on experience in SQL ; Strong knowledge and hands-on experience in data visualization tools such as Tableau (preferably) ; Expert domain of data analysis and data visualization tools and software such as Excel, Python (or R) ; Bachelor’s degree ideally in a business or quantitative subject (e.g. computer science, mathematics, engineering, science, economics or finance) ; A good understanding of statistical modelling knowledge or any machine learning technique knowledge (such as hypothesis testing, regression, logistic regression, random forest, etc.) ; Good stakeholder management experience. Comfortable presenting to senior leadership and C-suite ; Experience in conducting A/B testing experimentation ; Strong experience in finding data insights and provide business recommendation to the business ; Working proficiency in XML, data modelling, data architecture & components ; Excellent communicator with superior written, verbal, presentation and interpersonal communication skills ; Data driven in both decision making and performance measurement ; Extreme comfort in ambiguous, fast-paced environment. Ability to multi-task, prioritize and coordinate resources ; MBA or Masters in a quantitative subject (e.g. computer science, mathematics, engineering, science, economics or finance) ; Program management certifications (e.g. PMI, PRINCE2) to compliment your program management experience ; Asian market experience ; Travel industry / e-commerce / tech / consulting experience ; Seniority levelMid-Senior level ; Employment typeFull-time ; Job functionBusiness Development and Sales ; IndustriesTechnology, Information and Internet",Mid-Senior level,Full-time,Business Development and Sales,"Technology, Information and Internet",
